product_name,category,current_price,rating,image_url,product_url,description,platform,price_day_1,price_day_2,price_day_3,price_day_4,price_day_5,price_day_6,price_day_7,price_day_8,price_day_9,price_day_10,future_price
Nivea Serum Matte (OPT000337),Beauty,379.14,4.4,https://loremflickr.com/600/600/serum?lock=337,https://www.flipkart.com/item/OPT000337?pid=opticart,"Nivea Serum Matte (OPT000337) by Nivea. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,382.77,381.61,371.46,366.06,362.63,356.25,357.68,353.22,345.89,347.68,329.43
IKEA Bed Metal Storage (OPT000338),Furniture,49377.73,4.5,https://loremflickr.com/600/600/bed?lock=338,https://www.flipkart.com/item/OPT000338?pid=opticart,"IKEA Bed Metal Storage (OPT000338) by IKEA. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,46858.46,45718.47,46948.92,46749.85,46425.09,46433.04,46363.57,48151.65,48102.25,49146.4,50345.54
Asus Gaming Headset Wireless (OPT000339),Gaming,36197.92,4.0,https://loremflickr.com/600/600/gaming-headset?lock=339,https://www.flipkart.com/item/OPT000339?pid=opticart,"Asus Gaming Headset Wireless (OPT000339) by Asus. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,35923.7,36014.39,35737.76,36117.79,35538.08,34768.97,35070.6,34337.2,33946.84,33737.57,32846.57
Tata Biscuits 500g (OPT000340),Groceries,1224.98,4.3,https://loremflickr.com/600/600/cookies?lock=340,https://www.flipkart.com/item/OPT000340?pid=opticart,"Tata Biscuits 500g (OPT000340) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1278.55,1277.64,1261.23,1238.46,1219.09,1190.94,1203.89,1206.65,1213.47,1205.22,1167.04
Oppo A79 12GB/64GB AI Camera (OPT000341),Mobiles,123070.29,5.0,https://loremflickr.com/600/600/smartphone?lock=341,https://www.flipkart.com/item/OPT000341?pid=opticart,"Oppo A79 12GB/64GB AI Camera (OPT000341) by Oppo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,127949.83,123770.77,122611.14,122580.44,122288.38,123097.16,124063.62,124268.22,122275.85,122939.45,119843.22
Acer Aspire 7 Ryzen 7 16GB/1024GB (OPT000342),Laptops,66225.66,4.0,https://loremflickr.com/600/600/air-conditioner?lock=342,https://www.flipkart.com/item/OPT000342?pid=opticart,"Acer Aspire 7 Ryzen 7 16GB/1024GB (OPT000342) by Acer. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,67775.09,65562.84,64359.52,64611.55,64393.27,63648.23,61581.21,61255.28,60136.91,60688.38,57443.32
Levi's Dress Skinny Linen (OPT000343),Fashion,4403.04,4.7,https://loremflickr.com/600/600/clothing?lock=343,https://www.flipkart.com/item/OPT000343?pid=opticart,"Levi's Dress Skinny Linen (OPT000343) by Levi's. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,4296.89,4333.44,4430.41,4527.3,4622.31,4601.83,4569.87,4594.07,4624.57,4642.85,4867.08
boAt Monitor HDR (OPT000344),Electronics,17578.53,3.2,https://loremflickr.com/600/600/television?lock=344,https://www.flipkart.com/item/OPT000344?pid=opticart,"boAt Monitor HDR (OPT000344) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,18353.3,18668.75,18674.29,19110.73,19275.35,19141.33,19345.68,19336.95,19548.93,19670.89,20361.35
IFB Microwave 1.5 Ton Inverter (OPT000345),Home Appliances,89106.93,3.8,https://loremflickr.com/600/600/microwave?lock=345,https://www.flipkart.com/item/OPT000345?pid=opticart,"IFB Microwave 1.5 Ton Inverter (OPT000345) by IFB. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,93270.59,94960.23,95758.03,95010.57,94760.11,94814.4,95098.69,94789.95,96383.96,94781.93,94376.64
Sapiens - Bestseller (OPT000346),Books,504.24,4.2,https://loremflickr.com/600/600/book?lock=346,https://www.flipkart.com/item/OPT000346?pid=opticart,"Sapiens - Bestseller (OPT000346) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,470.64,478.33,472.84,462.0,457.18,456.44,453.48,455.47,455.96,456.9,454.66
Mamaearth Sunscreen Matte (OPT000347),Beauty,5404.15,4.8,https://loremflickr.com/600/600/sunscreen?lock=347,https://www.flipkart.com/item/OPT000347?pid=opticart,"Mamaearth Sunscreen Matte (OPT000347) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,5608.66,5564.19,5693.84,5647.76,5404.89,5432.05,5465.54,5569.51,5529.23,5336.36,5186.17
IKEA Sofa 3-Seater (OPT000348),Furniture,92117.41,4.0,https://loremflickr.com/600/600/sofa?lock=348,https://www.flipkart.com/item/OPT000348?pid=opticart,"IKEA Sofa 3-Seater (OPT000348) by IKEA. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,87301.79,85474.31,84487.73,83274.8,83302.62,84503.75,86383.54,87383.61,86457.65,85682.32,85392.04
Microsoft Controller 3519 120FPS (OPT000349),Gaming,13507.26,4.4,https://loremflickr.com/600/600/gamepad?lock=349,https://www.flipkart.com/item/OPT000349?pid=opticart,"Microsoft Controller 3519 120FPS (OPT000349) by Microsoft. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,12889.89,12793.07,12733.2,12671.57,13008.19,12964.04,13144.93,13267.76,13384.63,13261.54,13621.19
Nestle Ghee (500g) (OPT000350),Groceries,603.52,3.4,https://loremflickr.com/600/600/butter?lock=350,https://www.flipkart.com/item/OPT000350?pid=opticart,"Nestle Ghee (500g) (OPT000350) by Nestle. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,620.5,614.39,621.34,629.55,617.93,625.76,630.29,635.74,624.99,621.74,631.4
Oppo A79 12GB/512GB 5G (OPT000351),Mobiles,53712.65,4.5,https://loremflickr.com/600/600/smartphone?lock=351,https://www.flipkart.com/item/OPT000351?pid=opticart,"Oppo A79 12GB/512GB 5G (OPT000351) by Oppo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,54556.97,53920.05,53713.02,52889.59,53476.95,53764.4,53511.52,53838.75,54509.88,53479.09,53985.63
Lenovo IdeaPad Slim 3 M3 8GB/256GB (OPT000352),Laptops,37891.81,4.6,https://loremflickr.com/600/600/laptop?lock=352,https://www.flipkart.com/item/OPT000352?pid=opticart,"Lenovo IdeaPad Slim 3 M3 8GB/256GB (OPT000352) by Lenovo. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,40068.11,40802.49,40347.75,40491.35,41659.38,42434.89,43732.12,44050.43,44292.66,43351.66,45461.31
Levi's Jeans Casual (OPT000353),Fashion,6401.38,4.2,https://loremflickr.com/600/600/jeans?lock=353,https://www.flipkart.com/item/OPT000353?pid=opticart,"Levi's Jeans Casual (OPT000353) by Levi's. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,6223.25,6162.91,6177.97,6174.08,6091.89,6064.18,5937.78,5788.92,5714.02,5684.74,5374.62
Sony Soundbar Noise Cancel (OPT000354),Electronics,67184.69,3.4,https://loremflickr.com/600/600/speaker?lock=354,https://www.flipkart.com/item/OPT000354?pid=opticart,"Sony Soundbar Noise Cancel (OPT000354) by Sony. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,67830.04,68081.22,66657.79,65385.46,65421.3,64697.07,65905.63,67082.52,67043.84,66979.95,67250.53
Whirlpool Microwave Front Load (OPT000355),Home Appliances,67086.09,4.4,https://loremflickr.com/600/600/microwave?lock=355,https://www.flipkart.com/item/OPT000355?pid=opticart,"Whirlpool Microwave Front Load (OPT000355) by Whirlpool. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,66565.98,67702.74,66966.31,68438.08,66699.61,66953.05,67795.21,66188.61,66113.65,64792.02,63678.46
The Psychology of Money - Self-Help (OPT000356),Books,391.42,4.5,https://loremflickr.com/600/600/book?lock=356,https://www.flipkart.com/item/OPT000356?pid=opticart,"The Psychology of Money - Self-Help (OPT000356) by Oxford. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,384.33,392.63,396.77,395.51,410.59,413.95,417.86,420.79,434.2,440.51,471.85
L'Oréal Moisturizer Matte (OPT000357),Beauty,452.76,4.9,https://loremflickr.com/600/600/moisturizer?lock=357,https://www.flipkart.com/item/OPT000357?pid=opticart,"L'Oréal Moisturizer Matte (OPT000357) by L'Oréal. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,456.32,458.73,462.11,462.65,485.61,482.6,473.56,482.6,482.42,473.21,472.55
Nilkamal TV Unit Storage (OPT000358),Furniture,45066.51,4.0,https://loremflickr.com/600/600/television?lock=358,https://www.flipkart.com/item/OPT000358?pid=opticart,"Nilkamal TV Unit Storage (OPT000358) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,44673.76,44223.26,44022.33,43461.71,43829.04,43372.0,42274.31,42128.09,40483.59,39602.8,38117.67
MSI Gaming Headset 814 Wireless (OPT000359),Gaming,1065.08,4.6,https://loremflickr.com/600/600/gaming-headset?lock=359,https://www.flipkart.com/item/OPT000359?pid=opticart,"MSI Gaming Headset 814 Wireless (OPT000359) by MSI. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1012.5,1014.66,977.34,963.44,946.23,939.89,960.58,945.56,943.94,960.87,935.86
Tata Coffee (1L) (OPT000360),Groceries,2347.65,3.3,https://loremflickr.com/600/600/coffee?lock=360,https://www.flipkart.com/item/OPT000360?pid=opticart,"Tata Coffee (1L) (OPT000360) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2430.61,2378.31,2384.89,2336.24,2349.21,2414.16,2413.85,2440.92,2479.31,2473.24,2482.08
Samsung Galaxy A35 8GB/64GB Fast Charge (OPT000361),Mobiles,91096.6,3.8,https://loremflickr.com/600/600/smartphone?lock=361,https://www.flipkart.com/item/OPT000361?pid=opticart,"Samsung Galaxy A35 8GB/64GB Fast Charge (OPT000361) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,88348.75,88818.2,89478.55,88803.84,90334.76,89382.61,88036.23,87810.46,88845.29,89778.63,91113.64
Apple MacBook Air M2 i5 8GB/256GB (OPT000362),Laptops,101921.32,4.4,https://loremflickr.com/600/600/laptop?lock=362,https://www.flipkart.com/item/OPT000362?pid=opticart,"Apple MacBook Air M2 i5 8GB/256GB (OPT000362) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,106563.45,109408.41,108462.71,109011.35,107503.27,108067.79,108959.35,108946.29,110167.05,110916.8,113617.42
Adidas Backpack Sports (OPT000363),Fashion,9094.0,4.4,https://loremflickr.com/600/600/air-conditioner?lock=363,https://www.flipkart.com/item/OPT000363?pid=opticart,"Adidas Backpack Sports (OPT000363) by Adidas. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,9398.25,9385.79,9249.33,9216.22,9255.21,9133.97,9200.29,9101.88,9127.91,9042.47,8812.28
Samsung Bluetooth Speaker 2668 Bass Boost (OPT000364),Electronics,48549.42,4.3,https://loremflickr.com/600/600/speaker?lock=364,https://www.flipkart.com/item/OPT000364?pid=opticart,"Samsung Bluetooth Speaker 2668 Bass Boost (OPT000364) by Samsung. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,48835.33,48305.67,47472.91,46917.79,46828.28,46155.29,46330.25,46832.83,46790.95,46883.15,45942.31
Haier Water Purifier 5 Star (OPT000365),Home Appliances,42362.94,5.0,https://loremflickr.com/600/600/water-purifier?lock=365,https://www.flipkart.com/item/OPT000365?pid=opticart,"Haier Water Purifier 5 Star (OPT000365) by Haier. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,44787.01,45762.41,46722.53,46243.9,46760.55,47767.34,47957.97,47616.1,46789.51,46277.15,47803.34
The Psychology of Money (Self-Help) (OPT000366),Books,1551.04,3.9,https://loremflickr.com/600/600/book?lock=366,https://www.flipkart.com/item/OPT000366?pid=opticart,"The Psychology of Money (Self-Help) (OPT000366) by Oxford. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1533.75,1547.21,1569.08,1584.92,1578.81,1547.43,1544.13,1507.42,1519.82,1503.76,1489.64
Maybelline Shampoo (Vitamin C) (OPT000367),Beauty,4283.35,3.9,https://loremflickr.com/600/600/shampoo?lock=367,https://www.flipkart.com/item/OPT000367?pid=opticart,"Maybelline Shampoo (Vitamin C) (OPT000367) by Maybelline. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,4186.14,4262.18,4367.76,4434.78,4406.97,4364.92,4310.59,4348.54,4302.5,4239.47,4298.44
HomeTown Sofa Sheesham Ergonomic (OPT000368),Furniture,57600.8,4.0,https://loremflickr.com/600/600/sofa?lock=368,https://www.flipkart.com/item/OPT000368?pid=opticart,"HomeTown Sofa Sheesham Ergonomic (OPT000368) by HomeTown. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,59402.9,62213.59,62341.52,62737.04,60557.68,59101.25,58548.84,59157.72,59765.27,58416.66,57658.92
Razer Gaming Mouse 1964 Pro (OPT000369),Gaming,76359.46,4.2,https://loremflickr.com/600/600/mouse?lock=369,https://www.flipkart.com/item/OPT000369?pid=opticart,"Razer Gaming Mouse 1964 Pro (OPT000369) by Razer. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,78210.85,79167.77,80326.64,81730.49,81798.91,81234.3,81941.59,83239.96,81908.83,82879.56,86195.21
Tata Ghee (2kg) (OPT000370),Groceries,1974.2,5.0,https://loremflickr.com/600/600/butter?lock=370,https://www.flipkart.com/item/OPT000370?pid=opticart,"Tata Ghee (2kg) (OPT000370) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1976.37,2046.99,1973.84,1983.96,1948.85,1955.99,1975.37,1998.26,1999.29,2021.37,2047.58
Realme Narzo 70 6GB/128GB 120Hz (OPT000371),Mobiles,106168.69,4.3,https://loremflickr.com/600/600/smartphone?lock=371,https://www.flipkart.com/item/OPT000371?pid=opticart,"Realme Narzo 70 6GB/128GB 120Hz (OPT000371) by Realme. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,108723.84,107094.0,108618.91,107907.33,107226.56,107113.87,107264.88,106135.56,107965.22,107246.26,107783.03
Dell G15 i7 16GB/256GB (OPT000372),Laptops,92740.77,4.6,https://loremflickr.com/600/600/laptop?lock=372,https://www.flipkart.com/item/OPT000372?pid=opticart,"Dell G15 i7 16GB/256GB (OPT000372) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,90344.27,91718.93,88846.88,86661.69,86419.76,87711.12,90174.66,92031.91,90390.2,89965.35,88830.41
BIBA Jacket Sports (OPT000373),Fashion,3173.58,4.5,https://loremflickr.com/600/600/air-conditioner?lock=373,https://www.flipkart.com/item/OPT000373?pid=opticart,"BIBA Jacket Sports (OPT000373) by BIBA. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,3111.84,3057.45,3023.99,3023.57,3031.8,3016.5,2968.82,3007.45,2955.91,3017.71,2963.11
Mi Bluetooth Speaker 7971 HDR (OPT000374),Electronics,57178.44,4.0,https://loremflickr.com/600/600/speaker?lock=374,https://www.flipkart.com/item/OPT000374?pid=opticart,"Mi Bluetooth Speaker 7971 HDR (OPT000374) by Mi. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,57637.81,58524.52,58040.56,58500.8,59169.51,59484.86,61372.89,62227.48,63193.02,62513.62,63477.89
Bosch Air Conditioner 2 Ton Front Load (OPT000375),Home Appliances,34877.76,3.3,https://loremflickr.com/600/600/air-conditioner?lock=375,https://www.flipkart.com/item/OPT000375?pid=opticart,"Bosch Air Conditioner 2 Ton Front Load (OPT000375) by Bosch. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,36221.71,35616.87,35748.31,34653.3,34725.35,35116.28,34710.73,34687.91,34877.64,34403.71,33301.31
Atomic Habits (Non-Fiction) (OPT000376),Books,746.11,4.2,https://loremflickr.com/600/600/book?lock=376,https://www.flipkart.com/item/OPT000376?pid=opticart,"Atomic Habits (Non-Fiction) (OPT000376) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,751.24,751.25,738.79,741.99,738.17,729.09,725.71,705.5,695.62,703.55,679.59
Nivea Moisturizer (Vitamin C) (OPT000377),Beauty,2524.95,3.9,https://loremflickr.com/600/600/moisturizer?lock=377,https://www.flipkart.com/item/OPT000377?pid=opticart,"Nivea Moisturizer (Vitamin C) (OPT000377) by Nivea. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2548.95,2582.31,2618.97,2678.16,2678.46,2743.39,2757.45,2825.31,2861.28,2849.68,3035.76
Urban Ladder Dining Table Storage (OPT000378),Furniture,6958.15,4.3,https://loremflickr.com/600/600/table?lock=378,https://www.flipkart.com/item/OPT000378?pid=opticart,"Urban Ladder Dining Table Storage (OPT000378) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,6728.74,6669.72,6624.68,6574.29,6477.2,6513.5,6449.57,6643.22,6528.36,6532.23,6381.23
Razer Gaming Headset 2898 4K (OPT000379),Gaming,102987.31,4.4,https://loremflickr.com/600/600/gaming-headset?lock=379,https://www.flipkart.com/item/OPT000379?pid=opticart,"Razer Gaming Headset 2898 4K (OPT000379) by Razer. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,101496.5,102517.59,102184.09,101104.63,101436.12,103907.6,105272.58,104366.04,104918.75,105193.39,107222.46
Tata Cooking Oil (2L) (OPT000380),Groceries,1136.12,4.0,https://loremflickr.com/600/600/cooking-oil?lock=380,https://www.flipkart.com/item/OPT000380?pid=opticart,"Tata Cooking Oil (2L) (OPT000380) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1120.7,1088.43,1094.23,1101.7,1109.34,1096.74,1092.11,1086.33,1094.4,1065.71,1035.21
OnePlus Nord CE 4 8GB/128GB Dual SIM (OPT000381),Mobiles,66845.87,4.8,https://loremflickr.com/600/600/smartphone?lock=381,https://www.flipkart.com/item/OPT000381?pid=opticart,"OnePlus Nord CE 4 8GB/128GB Dual SIM (OPT000381) by OnePlus. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,65058.82,64488.74,64295.6,64856.98,64613.2,66302.4,66442.04,67634.08,65900.57,65692.44,64534.15
Lenovo IdeaPad Slim 3 M3 32GB/256GB (OPT000382),Laptops,59671.49,4.8,https://loremflickr.com/600/600/laptop?lock=382,https://www.flipkart.com/item/OPT000382?pid=opticart,"Lenovo IdeaPad Slim 3 M3 32GB/256GB (OPT000382) by Lenovo. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,59766.89,57975.23,59115.0,59814.41,61022.13,61273.32,61543.32,62142.72,62161.1,61603.59,62523.29
H&M Jeans Slim Fit Polyester (OPT000383),Fashion,2259.23,4.0,https://loremflickr.com/600/600/jeans?lock=383,https://www.flipkart.com/item/OPT000383?pid=opticart,"H&M Jeans Slim Fit Polyester (OPT000383) by H&M. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2227.5,2265.76,2258.74,2304.65,2283.07,2241.71,2246.6,2228.16,2251.21,2220.23,2214.48
boAt Headphones 8340 Noise Cancel (OPT000384),Electronics,51353.43,4.8,https://loremflickr.com/600/600/smartphone?lock=384,https://www.flipkart.com/item/OPT000384?pid=opticart,"boAt Headphones 8340 Noise Cancel (OPT000384) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,52904.43,52617.31,52529.17,51501.3,51242.61,50877.81,51254.07,51051.74,49774.34,49582.49,47692.72
Haier Water Purifier 7kg Front Load (OPT000385),Home Appliances,81158.46,4.8,https://loremflickr.com/600/600/water-purifier?lock=385,https://www.flipkart.com/item/OPT000385?pid=opticart,"Haier Water Purifier 7kg Front Load (OPT000385) by Haier. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,80239.4,81499.56,83143.56,83553.31,83258.88,85942.4,87787.74,87557.79,88952.78,91217.67,97794.82
The Alchemist (Non-Fiction) (OPT000386),Books,2002.24,3.9,https://loremflickr.com/600/600/book?lock=386,https://www.flipkart.com/item/OPT000386?pid=opticart,"The Alchemist (Non-Fiction) (OPT000386) by HarperCollins. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,1984.63,1980.6,2006.82,2009.96,2006.31,1983.07,1988.62,1968.9,1979.6,1961.49,1925.83
Nivea Sunscreen (Matte) (OPT000387),Beauty,4502.09,4.7,https://loremflickr.com/600/600/sunscreen?lock=387,https://www.flipkart.com/item/OPT000387?pid=opticart,"Nivea Sunscreen (Matte) (OPT000387) by Nivea. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,4491.31,4607.0,4620.22,4620.13,4498.48,4538.81,4471.62,4367.96,4296.51,4247.25,4107.32
Urban Ladder Sofa Ergonomic (OPT000388),Furniture,25296.96,4.3,https://loremflickr.com/600/600/sofa?lock=388,https://www.flipkart.com/item/OPT000388?pid=opticart,"Urban Ladder Sofa Ergonomic (OPT000388) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,25333.1,25717.94,25088.86,25296.64,25675.38,25967.14,25220.62,24765.09,24297.46,23620.94,22707.75
Logitech Gaming Mouse 120FPS (OPT000389),Gaming,12587.48,3.5,https://loremflickr.com/600/600/mouse?lock=389,https://www.flipkart.com/item/OPT000389?pid=opticart,"Logitech Gaming Mouse 120FPS (OPT000389) by Logitech. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,12285.82,12476.41,12466.26,12634.53,12505.52,12382.05,12303.05,12315.38,12246.99,12524.3,12514.63
Nestle Rice 500g (OPT000390),Groceries,2919.06,4.1,https://loremflickr.com/600/600/rice?lock=390,https://www.flipkart.com/item/OPT000390?pid=opticart,"Nestle Rice 500g (OPT000390) by Nestle. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,3035.09,2979.61,3050.84,2996.31,3028.67,3015.5,3002.5,2978.67,3011.45,2999.78,2979.55
Vivo Y200 4GB/64GB 5G (OPT000391),Mobiles,29982.22,3.3,https://loremflickr.com/600/600/smartphone?lock=391,https://www.flipkart.com/item/OPT000391?pid=opticart,"Vivo Y200 4GB/64GB 5G (OPT000391) by Vivo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,30648.02,30213.89,30659.74,30524.27,30649.89,30377.5,30157.21,29801.7,30752.76,30844.88,31480.01
Lenovo ThinkBook 14 i5 32GB/1024GB (OPT000392),Laptops,97414.89,4.5,https://loremflickr.com/600/600/laptop?lock=392,https://www.flipkart.com/item/OPT000392?pid=opticart,"Lenovo ThinkBook 14 i5 32GB/1024GB (OPT000392) by Lenovo. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,93993.2,92859.11,93258.1,95102.79,94665.79,96923.77,96696.84,96488.87,95373.14,96429.97,97114.77
Nike Backpack Sports (OPT000393),Fashion,13860.25,5.0,https://loremflickr.com/600/600/air-conditioner?lock=393,https://www.flipkart.com/item/OPT000393?pid=opticart,"Nike Backpack Sports (OPT000393) by Nike. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,13629.87,13563.4,13591.74,13481.04,13574.49,13346.09,13789.57,14053.06,13645.9,13714.29,13582.55
Mi Bluetooth Speaker Bass Boost (OPT000394),Electronics,61841.9,4.4,https://loremflickr.com/600/600/speaker?lock=394,https://www.flipkart.com/item/OPT000394?pid=opticart,"Mi Bluetooth Speaker Bass Boost (OPT000394) by Mi. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,61235.69,62018.38,61777.39,62583.87,63912.49,63407.31,63471.92,62219.57,61660.96,61209.66,60507.35
Whirlpool Water Purifier Inverter (OPT000395),Home Appliances,87697.23,4.5,https://loremflickr.com/600/600/water-purifier?lock=395,https://www.flipkart.com/item/OPT000395?pid=opticart,"Whirlpool Water Purifier Inverter (OPT000395) by Whirlpool. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,85538.95,87525.26,87194.34,87156.52,87076.13,85624.3,84413.16,84907.49,86180.36,87012.67,88233.77
Rich Dad Poor Dad - Hardcover (OPT000396),Books,587.72,4.0,https://loremflickr.com/600/600/book?lock=396,https://www.flipkart.com/item/OPT000396?pid=opticart,"Rich Dad Poor Dad - Hardcover (OPT000396) by HarperCollins. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,604.57,597.91,590.06,594.83,577.8,582.57,579.56,581.68,585.54,585.05,565.57
Mamaearth Serum (Paraben Free) (OPT000397),Beauty,2594.02,3.8,https://loremflickr.com/600/600/serum?lock=397,https://www.flipkart.com/item/OPT000397?pid=opticart,"Mamaearth Serum (Paraben Free) (OPT000397) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Flipkart,2575.13,2555.12,2621.67,2700.92,2685.53,2716.13,2781.9,2725.68,2813.25,2848.4,2972.56
