product_name,category,current_price,rating,image_url,product_url,description,platform,price_day_1,price_day_2,price_day_3,price_day_4,price_day_5,price_day_6,price_day_7,price_day_8,price_day_9,price_day_10,future_price
JBL Smart TV 6167 Noise Cancel (OPT001104),Electronics,33557.98,4.0,https://loremflickr.com/600/600/television?lock=1104,https://www.amazon.in/dp/OPT001104?tag=opticart,"JBL Smart TV 6167 Noise Cancel (OPT001104) by JBL. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,32335.95,32161.95,31475.05,30010.94,30191.35,29965.67,29294.36,30122.76,30122.72,29913.31,29094.69
Bosch Water Purifier 190L Front Load (OPT001105),Home Appliances,57934.05,4.3,https://loremflickr.com/600/600/water-purifier?lock=1105,https://www.amazon.in/dp/OPT001105?tag=opticart,"Bosch Water Purifier 190L Front Load (OPT001105) by Bosch. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,55918.5,56469.2,55428.92,53988.63,54044.67,54614.44,54390.06,52566.77,53165.12,53692.89,52664.22
Deep Work (Bestseller) (OPT001106),Books,1804.79,4.6,https://loremflickr.com/600/600/book?lock=1106,https://www.amazon.in/dp/OPT001106?tag=opticart,"Deep Work (Bestseller) (OPT001106) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1770.54,1770.4,1763.53,1800.27,1797.87,1776.63,1731.31,1716.64,1754.03,1730.74,1736.63
Maybelline Face Wash Matte (OPT001107),Beauty,584.33,4.0,https://loremflickr.com/600/600/air-conditioner?lock=1107,https://www.amazon.in/dp/OPT001107?tag=opticart,"Maybelline Face Wash Matte (OPT001107) by Maybelline. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,586.67,587.28,601.58,602.58,599.68,595.79,589.71,579.07,581.64,596.81,604.24
Nilkamal Dining Table Compact (OPT001108),Furniture,70061.85,4.6,https://loremflickr.com/600/600/air-conditioner?lock=1108,https://www.amazon.in/dp/OPT001108?tag=opticart,"Nilkamal Dining Table Compact (OPT001108) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,68066.03,67749.98,68096.71,67187.7,66621.13,67389.69,67619.29,67924.17,69100.56,69124.65,70494.17
Nintendo Controller 886 120FPS (OPT001109),Gaming,16230.71,4.3,https://loremflickr.com/600/600/gamepad?lock=1109,https://www.amazon.in/dp/OPT001109?tag=opticart,"Nintendo Controller 886 120FPS (OPT001109) by Nintendo. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,16655.81,16476.32,16557.9,16263.77,16049.46,15692.86,15628.58,15336.1,15428.77,14795.13,14197.88
Aashirvaad Ghee (1L) (OPT001110),Groceries,956.71,3.8,https://loremflickr.com/600/600/butter?lock=1110,https://www.amazon.in/dp/OPT001110?tag=opticart,"Aashirvaad Ghee (1L) (OPT001110) by Aashirvaad. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,970.67,984.13,1024.1,1027.34,1027.89,1006.9,977.06,951.57,935.42,929.67,921.36
Samsung Galaxy M14 6GB/512GB 5G (OPT001111),Mobiles,45964.65,3.7,https://loremflickr.com/600/600/smartphone?lock=1111,https://www.amazon.in/dp/OPT001111?tag=opticart,"Samsung Galaxy M14 6GB/512GB 5G (OPT001111) by Samsung. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,46024.12,46372.51,46640.01,45756.99,46041.02,45928.11,45434.88,45143.63,45865.46,45457.51,45269.37
Asus Zenbook 14 Ryzen 7 16GB/256GB (OPT001112),Laptops,49761.27,3.8,https://loremflickr.com/600/600/laptop?lock=1112,https://www.amazon.in/dp/OPT001112?tag=opticart,"Asus Zenbook 14 Ryzen 7 16GB/256GB (OPT001112) by Asus. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,47671.85,48239.91,47255.04,47647.4,49181.61,49208.42,48724.08,50176.04,50843.94,50416.76,51303.75
BIBA T-Shirt Ethnic (OPT001113),Fashion,11772.12,4.3,https://loremflickr.com/600/600/clothing?lock=1113,https://www.amazon.in/dp/OPT001113?tag=opticart,"BIBA T-Shirt Ethnic (OPT001113) by BIBA. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,11542.23,11320.08,11115.53,11205.91,11246.19,11744.56,11627.44,11877.12,12208.66,12393.14,12967.47
LG Headphones 6414 Bass Boost (OPT001114),Electronics,31511.36,4.4,https://loremflickr.com/600/600/smartphone?lock=1114,https://www.amazon.in/dp/OPT001114?tag=opticart,"LG Headphones 6414 Bass Boost (OPT001114) by LG. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,30347.6,30068.62,30212.63,29506.3,28779.3,28023.69,27962.08,27863.73,27565.39,27625.25,26246.98
Haier Washing Machine Frost Free (OPT001115),Home Appliances,53903.67,4.3,https://loremflickr.com/600/600/washing-machine?lock=1115,https://www.amazon.in/dp/OPT001115?tag=opticart,"Haier Washing Machine Frost Free (OPT001115) by Haier. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,54031.53,54611.08,54840.54,56026.0,55856.75,56307.23,55521.33,55872.54,55366.37,54756.18,55369.68
Atomic Habits - Non-Fiction (OPT001116),Books,1088.66,4.2,https://loremflickr.com/600/600/book?lock=1116,https://www.amazon.in/dp/OPT001116?tag=opticart,"Atomic Habits - Non-Fiction (OPT001116) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1035.95,1025.76,1007.29,1022.31,999.89,1000.5,962.34,968.19,959.21,967.93,919.12
Lakme Moisturizer (Long Lasting) (OPT001117),Beauty,1320.28,3.4,https://loremflickr.com/600/600/moisturizer?lock=1117,https://www.amazon.in/dp/OPT001117?tag=opticart,"Lakme Moisturizer (Long Lasting) (OPT001117) by Lakme. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1322.22,1326.84,1347.92,1331.59,1357.92,1339.84,1316.55,1361.14,1370.98,1393.91,1460.95
Urban Ladder Sofa Compact (OPT001118),Furniture,21389.48,4.5,https://loremflickr.com/600/600/air-conditioner?lock=1118,https://www.amazon.in/dp/OPT001118?tag=opticart,"Urban Ladder Sofa Compact (OPT001118) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,21278.04,21286.24,21378.54,20947.34,21277.08,20946.82,21080.54,21724.03,22004.03,22089.23,22680.49
MSI Gaming Mouse 5503 4K (OPT001119),Gaming,94042.13,3.5,https://loremflickr.com/600/600/mouse?lock=1119,https://www.amazon.in/dp/OPT001119?tag=opticart,"MSI Gaming Mouse 5503 4K (OPT001119) by MSI. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,95004.89,93681.84,93719.97,90624.4,89127.61,88965.72,89799.89,89261.84,89797.05,90079.83,87635.49
Tata Biscuits (2kg) (OPT001120),Groceries,889.97,4.6,https://loremflickr.com/600/600/cookies?lock=1120,https://www.amazon.in/dp/OPT001120?tag=opticart,"Tata Biscuits (2kg) (OPT001120) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,891.53,873.23,877.35,887.75,892.18,899.39,880.74,884.0,892.1,882.49,878.7
Realme P1 12GB/256GB 120Hz (OPT001121),Mobiles,50077.68,4.9,https://loremflickr.com/600/600/smartphone?lock=1121,https://www.amazon.in/dp/OPT001121?tag=opticart,"Realme P1 12GB/256GB 120Hz (OPT001121) by Realme. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,49320.85,48983.11,49699.68,50514.64,50728.31,50957.54,50394.08,50201.48,50848.26,50258.83,50885.92
Dell G15 M2 32GB/256GB (OPT001122),Laptops,62916.02,4.4,https://loremflickr.com/600/600/laptop?lock=1122,https://www.amazon.in/dp/OPT001122?tag=opticart,"Dell G15 M2 32GB/256GB (OPT001122) by Dell. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,59033.71,57570.9,57355.99,58082.09,58871.46,60210.24,59961.05,60223.28,58798.37,59729.61,59674.36
BIBA Sneakers Oversized Linen (OPT001123),Fashion,509.87,4.3,https://loremflickr.com/600/600/shoes?lock=1123,https://www.amazon.in/dp/OPT001123?tag=opticart,"BIBA Sneakers Oversized Linen (OPT001123) by BIBA. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,526.23,529.01,537.14,538.84,534.8,542.24,526.32,526.29,530.56,543.68,546.21
boAt Headphones 4K (OPT001124),Electronics,21531.44,3.8,https://loremflickr.com/600/600/smartphone?lock=1124,https://www.amazon.in/dp/OPT001124?tag=opticart,"boAt Headphones 4K (OPT001124) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,21292.5,21561.92,21498.9,21695.39,21874.11,21991.07,22046.6,21895.91,22426.02,22585.38,23383.13
LG Microwave 5 Star (OPT001125),Home Appliances,74618.13,4.6,https://loremflickr.com/600/600/microwave?lock=1125,https://www.amazon.in/dp/OPT001125?tag=opticart,"LG Microwave 5 Star (OPT001125) by LG. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,78309.69,78095.28,77463.99,76325.9,77512.95,76495.16,76455.3,74568.98,76016.08,77122.99,77024.64
Ikigai - Hardcover (OPT001126),Books,1122.42,4.2,https://loremflickr.com/600/600/book?lock=1126,https://www.amazon.in/dp/OPT001126?tag=opticart,"Ikigai - Hardcover (OPT001126) by Bloomsbury. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1113.8,1110.46,1105.5,1126.69,1136.41,1164.38,1171.04,1172.41,1181.05,1222.74,1289.9
Lakme Moisturizer Vitamin C (OPT001127),Beauty,3865.6,4.1,https://loremflickr.com/600/600/moisturizer?lock=1127,https://www.amazon.in/dp/OPT001127?tag=opticart,"Lakme Moisturizer Vitamin C (OPT001127) by Lakme. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,4078.16,4081.22,4221.03,4186.57,4082.13,3957.52,3965.48,3918.48,3944.49,4030.66,3953.36
Pepperfry Bed Ergonomic (OPT001128),Furniture,86126.32,4.6,https://loremflickr.com/600/600/bed?lock=1128,https://www.amazon.in/dp/OPT001128?tag=opticart,"Pepperfry Bed Ergonomic (OPT001128) by Pepperfry. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,89846.96,87371.42,89071.72,90213.25,91316.78,89142.11,87281.97,87391.9,85725.26,83457.96,82569.95
Logitech Gaming Headset 3334 4K (OPT001129),Gaming,1115.96,3.9,https://loremflickr.com/600/600/gaming-headset?lock=1129,https://www.amazon.in/dp/OPT001129?tag=opticart,"Logitech Gaming Headset 3334 4K (OPT001129) by Logitech. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1147.62,1125.73,1123.43,1159.28,1170.93,1174.98,1196.79,1191.16,1185.16,1184.7,1192.23
Amul Cooking Oil 1kg (OPT001130),Groceries,2432.4,5.0,https://loremflickr.com/600/600/cooking-oil?lock=1130,https://www.amazon.in/dp/OPT001130?tag=opticart,"Amul Cooking Oil 1kg (OPT001130) by Amul. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,2426.08,2402.53,2421.99,2402.06,2412.63,2406.65,2467.81,2492.3,2420.03,2419.01,2425.66
Vivo Y200 4GB/256GB AMOLED (OPT001131),Mobiles,78206.4,4.1,https://loremflickr.com/600/600/smartphone?lock=1131,https://www.amazon.in/dp/OPT001131?tag=opticart,"Vivo Y200 4GB/256GB AMOLED (OPT001131) by Vivo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,76388.99,76214.62,75449.93,74092.49,75619.06,74074.02,74025.63,73085.81,72445.81,72546.62,71658.19
MSI Katana 15 i7 16GB/1024GB (OPT001132),Laptops,70151.55,3.8,https://loremflickr.com/600/600/laptop?lock=1132,https://www.amazon.in/dp/OPT001132?tag=opticart,"MSI Katana 15 i7 16GB/1024GB (OPT001132) by MSI. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,72066.71,72283.9,73276.74,72086.78,71604.69,73725.47,73452.96,72381.67,71991.02,70859.46,70025.58
Nike Watch Sports (OPT001133),Fashion,5101.85,4.1,https://loremflickr.com/600/600/watch?lock=1133,https://www.amazon.in/dp/OPT001133?tag=opticart,"Nike Watch Sports (OPT001133) by Nike. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,5095.19,5206.56,5186.96,5166.2,5212.18,5322.91,5410.17,5375.98,5495.85,5629.95,5922.18
boAt Soundbar HDR (OPT001134),Electronics,18533.9,5.0,https://loremflickr.com/600/600/speaker?lock=1134,https://www.amazon.in/dp/OPT001134?tag=opticart,"boAt Soundbar HDR (OPT001134) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,18742.68,18945.58,18503.14,18498.28,18774.63,18521.91,18386.46,18087.05,17933.83,18190.32,18093.63
LG Refrigerator Front Load (OPT001135),Home Appliances,38922.12,4.2,https://loremflickr.com/600/600/refrigerator?lock=1135,https://www.amazon.in/dp/OPT001135?tag=opticart,"LG Refrigerator Front Load (OPT001135) by LG. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,38189.18,38682.98,37792.86,38029.51,37416.84,37805.86,38907.86,38883.25,38927.73,38912.77,39726.28
The Psychology of Money (Paperback) (OPT001136),Books,1272.33,4.6,https://loremflickr.com/600/600/air-conditioner?lock=1136,https://www.amazon.in/dp/OPT001136?tag=opticart,"The Psychology of Money (Paperback) (OPT001136) by HarperCollins. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1230.46,1192.85,1197.88,1174.35,1173.39,1163.87,1161.2,1168.74,1139.85,1147.01,1099.25
Mamaearth Lipstick Vitamin C (OPT001137),Beauty,671.05,3.8,https://loremflickr.com/600/600/lipstick?lock=1137,https://www.amazon.in/dp/OPT001137?tag=opticart,"Mamaearth Lipstick Vitamin C (OPT001137) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,666.28,649.95,633.88,622.87,612.31,605.28,602.52,584.85,575.81,566.57,532.48
Nilkamal TV Unit Engineered Wood 3-Seater (OPT001138),Furniture,17187.88,4.8,https://loremflickr.com/600/600/television?lock=1138,https://www.amazon.in/dp/OPT001138?tag=opticart,"Nilkamal TV Unit Engineered Wood 3-Seater (OPT001138) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,17964.87,17856.65,17527.62,17310.65,17186.4,16961.95,16618.19,16381.46,16492.98,16229.2,15350.0
Asus Controller 4K (OPT001139),Gaming,55242.07,4.6,https://loremflickr.com/600/600/gamepad?lock=1139,https://www.amazon.in/dp/OPT001139?tag=opticart,"Asus Controller 4K (OPT001139) by Asus. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,56606.06,55338.75,55393.08,54764.95,55849.94,57540.86,58762.03,58363.96,58174.63,58177.84,59053.82
Tata Rice (1L) (OPT001140),Groceries,442.2,4.2,https://loremflickr.com/600/600/rice?lock=1140,https://www.amazon.in/dp/OPT001140?tag=opticart,"Tata Rice (1L) (OPT001140) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,435.98,433.17,429.93,445.23,448.93,457.3,442.3,449.77,449.43,440.0,449.0
Apple iPhone 15 4GB/128GB AI Camera (OPT001141),Mobiles,122491.05,4.8,https://loremflickr.com/600/600/smartphone?lock=1141,https://www.amazon.in/dp/OPT001141?tag=opticart,"Apple iPhone 15 4GB/128GB AI Camera (OPT001141) by Apple. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,118608.13,118045.28,116452.46,115483.95,113953.3,115198.29,113109.56,111984.72,110623.53,110930.79,107909.74
Apple MacBook Air M2 M3 8GB/512GB (OPT001142),Laptops,115566.49,4.8,https://loremflickr.com/600/600/laptop?lock=1142,https://www.amazon.in/dp/OPT001142?tag=opticart,"Apple MacBook Air M2 M3 8GB/512GB (OPT001142) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,121315.75,120902.12,123455.79,126068.81,122952.1,128388.86,125970.1,126924.28,126364.51,126312.2,129741.27
Allen Solly Watch Sports (OPT001143),Fashion,9063.39,4.7,https://loremflickr.com/600/600/watch?lock=1143,https://www.amazon.in/dp/OPT001143?tag=opticart,"Allen Solly Watch Sports (OPT001143) by Allen Solly. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,8842.91,8930.87,8876.74,8957.05,8817.39,8875.52,8937.32,8863.64,8855.32,8644.81,8626.28
Samsung Toner Cartridge 6501 Wireless (OPT001144),Electronics,51836.85,3.7,https://loremflickr.com/600/600/printer?lock=1144,https://www.amazon.in/dp/OPT001144?tag=opticart,"Samsung Toner Cartridge 6501 Wireless (OPT001144) by Samsung. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,49393.49,48983.85,48508.83,49053.67,46963.82,46207.09,45692.26,46064.02,46559.91,46806.24,46323.39
LG Water Purifier 2 Ton Frost Free (OPT001145),Home Appliances,15817.87,4.6,https://loremflickr.com/600/600/water-purifier?lock=1145,https://www.amazon.in/dp/OPT001145?tag=opticart,"LG Water Purifier 2 Ton Frost Free (OPT001145) by LG. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,16475.8,16667.77,16638.27,16652.92,16663.07,16750.84,16974.72,16726.28,16707.43,16728.97,16814.8
The Psychology of Money - Paperback (OPT001146),Books,1221.8,3.2,https://loremflickr.com/600/600/air-conditioner?lock=1146,https://www.amazon.in/dp/OPT001146?tag=opticart,"The Psychology of Money - Paperback (OPT001146) by Oxford. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1273.14,1296.21,1292.05,1313.56,1303.53,1322.93,1318.54,1306.41,1305.79,1305.69,1320.48
Mamaearth Lipstick (Paraben Free) (OPT001147),Beauty,5001.58,4.4,https://loremflickr.com/600/600/lipstick?lock=1147,https://www.amazon.in/dp/OPT001147?tag=opticart,"Mamaearth Lipstick (Paraben Free) (OPT001147) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,4895.1,4918.15,4979.77,5100.18,5129.09,5184.38,5117.75,5076.02,5128.41,5215.96,5315.34
Pepperfry Office Chair Sheesham Compact (OPT001148),Furniture,73188.99,3.6,https://loremflickr.com/600/600/air-conditioner?lock=1148,https://www.amazon.in/dp/OPT001148?tag=opticart,"Pepperfry Office Chair Sheesham Compact (OPT001148) by Pepperfry. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,73924.34,73234.54,70942.41,70629.16,69124.38,68647.07,69893.12,68337.46,67664.7,65769.06,60961.89
Asus Controller 3229 120FPS (OPT001149),Gaming,14799.19,4.0,https://loremflickr.com/600/600/gamepad?lock=1149,https://www.amazon.in/dp/OPT001149?tag=opticart,"Asus Controller 3229 120FPS (OPT001149) by Asus. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,14634.6,14814.58,14696.92,14692.73,14805.51,14882.08,15165.23,15128.52,15211.75,15198.94,15257.78
Tata Rice 500g (OPT001150),Groceries,2515.85,3.3,https://loremflickr.com/600/600/rice?lock=1150,https://www.amazon.in/dp/OPT001150?tag=opticart,"Tata Rice 500g (OPT001150) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,2502.51,2500.94,2518.75,2557.24,2462.2,2498.09,2474.15,2433.45,2455.44,2452.87,2411.06
Vivo Y200 8GB/64GB 5G (OPT001151),Mobiles,59880.97,4.4,https://loremflickr.com/600/600/smartphone?lock=1151,https://www.amazon.in/dp/OPT001151?tag=opticart,"Vivo Y200 8GB/64GB 5G (OPT001151) by Vivo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,56511.2,56584.68,56590.22,58886.43,58681.35,58759.42,59250.81,60017.37,58991.92,58719.66,59908.67
MSI Katana 15 M2 32GB/512GB (OPT001152),Laptops,57298.58,3.9,https://loremflickr.com/600/600/laptop?lock=1152,https://www.amazon.in/dp/OPT001152?tag=opticart,"MSI Katana 15 M2 32GB/512GB (OPT001152) by MSI. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,60376.33,60429.23,60464.36,60506.08,61488.31,61773.39,61927.19,59258.26,57328.55,57245.05,54469.59
H&M Jeans Formal (OPT001153),Fashion,2089.99,3.7,https://loremflickr.com/600/600/jeans?lock=1153,https://www.amazon.in/dp/OPT001153?tag=opticart,"H&M Jeans Formal (OPT001153) by H&M. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,2036.07,2063.76,2086.35,2078.72,2048.94,2044.1,2053.69,2075.18,2068.54,2047.26,2027.85
boAt Smart TV 2749 HDR (OPT001154),Electronics,1262.54,4.3,https://loremflickr.com/600/600/television?lock=1154,https://www.amazon.in/dp/OPT001154?tag=opticart,"boAt Smart TV 2749 HDR (OPT001154) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1271.69,1286.43,1251.57,1226.17,1192.63,1194.22,1171.59,1146.23,1139.48,1126.49,1055.93
Whirlpool Refrigerator 260L Energy Efficient (OPT001155),Home Appliances,69836.77,4.2,https://loremflickr.com/600/600/refrigerator?lock=1155,https://www.amazon.in/dp/OPT001155?tag=opticart,"Whirlpool Refrigerator 260L Energy Efficient (OPT001155) by Whirlpool. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,68313.81,65908.12,64712.3,63795.73,62841.87,62472.1,61485.74,61614.21,62136.51,62577.96,59747.86
The Psychology of Money - Non-Fiction (OPT001156),Books,1609.84,4.9,https://loremflickr.com/600/600/book?lock=1156,https://www.amazon.in/dp/OPT001156?tag=opticart,"The Psychology of Money - Non-Fiction (OPT001156) by Penguin. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,1614.18,1576.86,1581.08,1541.58,1521.71,1545.21,1541.59,1525.95,1541.12,1583.57,1538.78
Lakme Shampoo (SPF 50) (OPT001157),Beauty,4000.89,4.3,https://loremflickr.com/600/600/shampoo?lock=1157,https://www.amazon.in/dp/OPT001157?tag=opticart,"Lakme Shampoo (SPF 50) (OPT001157) by Lakme. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,3956.35,3962.91,3882.51,3815.87,3796.37,3833.96,3812.36,3866.15,3869.65,3776.0,3665.03
Nilkamal Wardrobe Ergonomic (OPT001158),Furniture,60722.42,3.7,https://loremflickr.com/600/600/wardrobe?lock=1158,https://www.amazon.in/dp/OPT001158?tag=opticart,"Nilkamal Wardrobe Ergonomic (OPT001158) by Nilkamal. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,64121.13,63350.04,62640.29,64532.2,64281.28,63413.78,62916.12,63261.16,64388.51,64349.62,63193.11
Asus Gaming Headset 6600 Pro (OPT001159),Gaming,78260.77,3.4,https://loremflickr.com/600/600/gaming-headset?lock=1159,https://www.amazon.in/dp/OPT001159?tag=opticart,"Asus Gaming Headset 6600 Pro (OPT001159) by Asus. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,74074.34,74471.9,76731.69,77461.5,78099.42,78546.14,78739.66,80836.57,80274.63,81051.44,85322.52
Aashirvaad Tea (1L) (OPT001160),Groceries,594.93,3.3,https://loremflickr.com/600/600/tea?lock=1160,https://www.amazon.in/dp/OPT001160?tag=opticart,"Aashirvaad Tea (1L) (OPT001160) by Aashirvaad. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,621.04,625.12,622.82,631.28,643.74,640.52,652.54,648.44,654.17,654.71,666.47
Oppo A79 6GB/512GB 5G (OPT001161),Mobiles,31660.68,4.0,https://loremflickr.com/600/600/smartphone?lock=1161,https://www.amazon.in/dp/OPT001161?tag=opticart,"Oppo A79 6GB/512GB 5G (OPT001161) by Oppo. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,31095.33,30915.75,30278.44,29799.87,29251.32,29211.42,29700.04,28876.34,28772.92,27992.52,26207.73
Asus Zenbook 14 M2 32GB/512GB (OPT001162),Laptops,75974.84,4.0,https://loremflickr.com/600/600/laptop?lock=1162,https://www.amazon.in/dp/OPT001162?tag=opticart,"Asus Zenbook 14 M2 32GB/512GB (OPT001162) by Asus. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,80190.35,80346.68,80384.38,78444.7,77717.93,77231.53,76611.95,76886.43,78217.48,77177.17,76745.81
Roadster Kurta Skinny Polyester (OPT001163),Fashion,12734.5,3.6,https://loremflickr.com/600/600/clothing?lock=1163,https://www.amazon.in/dp/OPT001163?tag=opticart,"Roadster Kurta Skinny Polyester (OPT001163) by Roadster. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,13522.22,13595.06,13755.93,13606.89,13905.77,13909.13,13995.44,14296.03,13878.54,13613.88,13912.81
Philips Toner Cartridge 2498 HDR (OPT001164),Electronics,60758.31,4.6,https://loremflickr.com/600/600/printer?lock=1164,https://www.amazon.in/dp/OPT001164?tag=opticart,"Philips Toner Cartridge 2498 HDR (OPT001164) by Philips. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,58023.16,56951.81,56080.92,56091.59,56858.03,58255.14,57859.06,57802.29,57132.36,56922.05,55627.53
LG Water Purifier 190L Front Load (OPT001165),Home Appliances,85475.45,4.2,https://loremflickr.com/600/600/water-purifier?lock=1165,https://www.amazon.in/dp/OPT001165?tag=opticart,"LG Water Purifier 190L Front Load (OPT001165) by LG. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",Amazon,85198.22,86589.81,86321.57,87541.32,89294.81,92012.89,92841.41,94378.86,96133.04,98231.99,105443.81
